EXCH_ID,SEGMENT,SECURITY_ID,ISIN,INSTRUMENT,UNDERLYING_SECURITY_ID,UNDERLYING_SYMBOL,SYMBOL_NAME,DISPLAY_NAME,INSTRUMENT_TYPE,SERIES,LOT_SIZE,SM_EXPIRY_DATE,STRIKE_PRICE,OPTION_TYPE,TICK_SIZE,EXPIRY_FLAG,BRACKET_FLAG,COVER_FLAG,ASM_GSM_FLAG,ASM_GSM_CATEGORY,BUY_SELL_INDICATOR,BUY_CO_MIN_MARGIN_PER,SELL_CO_MIN_MARGIN_PER,BUY_CO_SL_RANGE_MAX_PERC,SELL_CO_SL_RANGE_MAX_PERC,BUY_CO_SL_RANGE_MIN_PERC,SELL_CO_SL_RANGE_MIN_PERC,BUY_BO_MIN_MARGIN_PER,SELL_BO_MIN_MARGIN_PER,BUY_BO_SL_RANGE_MAX_PERC,SELL_BO_SL_RANGE_MAX_PERC,BUY_BO_SL_RANGE_MIN_PERC,SELL_BO_SL_MIN_RANGE,BUY_BO_PROFIT_RANGE_MAX_PERC,SELL_BO_PROFIT_RANGE_MAX_PERC,BUY_BO_PROFIT_RANGE_MIN_PERC,SELL_BO_PROFIT_RANGE_MIN_PERC,MTF_LEVERAGE
NSE,D,53282,NA,FUTSTK,2955,KALYANKJIL,KALYANKJIL-Sep2025-FUT,KALYANKJIL SEP FUT,FUT,NA,1175,30/09/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53283,NA,FUTSTK,12092,KAYNES,KAYNES-Sep2025-FUT,KAYNES SEP FUT,FUT,NA,100,30/09/25,-0.01,XX,50,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53284,NA,FUTSTK,15141,COLPAL,COLPAL-Jul2025-FUT,COLPAL JUL FUT,FUT,NA,225,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53285,NA,FUTSTK,13310,KEI,KEI-Sep2025-FUT,KEI SEP FUT,FUT,NA,175,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53286,NA,FUTSTK,13359,KFINTECH,KFINTECH-Jul2025-FUT,KFINTECH JUL FUT,FUT,NA,450,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53287,NA,FUTSTK,13359,KFINTECH,KFINTECH-Aug2025-FUT,KFINTECH AUG FUT,FUT,NA,450,28/08/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53288,NA,FUTSTK,13359,KFINTECH,KFINTECH-Sep2025-FUT,KFINTECH SEP FUT,FUT,NA,450,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53289,NA,FUTSTK,4749,CONCOR,CONCOR-Jul2025-FUT,CONCOR JUL FUT,FUT,NA,1250,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53290,NA,FUTSTK,17094,CROMPTON,CROMPTON-Jul2025-FUT,CROMPTON JUL FUT,FUT,NA,1800,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53291,NA,FUTSTK,1901,CUMMINSIND,CUMMINSIND-Jul2025-FUT,CUMMINSIND JUL FUT,FUT,NA,200,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53292,NA,FUTSTK,5748,CYIENT,CYIENT-Jul2025-FUT,CYIENT JUL FUT,FUT,NA,425,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53293,NA,FUTSTK,772,DABUR,DABUR-Jul2025-FUT,DABUR JUL FUT,FUT,NA,1250,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53294,NA,FUTSTK,8075,DALBHARAT,DALBHARAT-Jul2025-FUT,DALBHARAT JUL FUT,FUT,NA,325,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53295,NA,FUTSTK,9599,DELHIVERY,DELHIVERY-Jul2025-FUT,DELHIVERY JUL FUT,FUT,NA,2075,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53296,NA,FUTSTK,10940,DIVISLAB,DIVISLAB-Jul2025-FUT,DIVISLAB JUL FUT,FUT,NA,100,31/07/25,-0.01,XX,50,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53297,NA,FUTSTK,21690,DIXON,DIXON-Jul2025-FUT,DIXON JUL FUT,FUT,NA,50,31/07/25,-0.01,XX,100,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53298,NA,FUTSTK,14732,DLF,DLF-Jul2025-FUT,DLF JUL FUT,FUT,NA,825,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53299,NA,FUTSTK,19913,DMART,DMART-Jul2025-FUT,DMART JUL FUT,FUT,NA,150,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53300,NA,FUTSTK,881,DRREDDY,DRREDDY-Jul2025-FUT,DRREDDY JUL FUT,FUT,NA,625,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53301,NA,FUTSTK,910,EICHERMOT,EICHERMOT-Jul2025-FUT,EICHERMOT JUL FUT,FUT,NA,175,31/07/25,-0.01,XX,50,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53302,NA,FUTSTK,5097,ETERNAL,ETERNAL-Jul2025-FUT,ETERNAL JUL FUT,FUT,NA,2425,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53303,NA,FUTSTK,676,EXIDEIND,EXIDEIND-Jul2025-FUT,EXIDEIND JUL FUT,FUT,NA,1800,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53304,NA,FUTSTK,1023,FEDERALBNK,FEDERALBNK-Jul2025-FUT,FEDERALBNK JUL FUT,FUT,NA,5000,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53305,NA,FUTSTK,4717,GAIL,GAIL-Jul2025-FUT,GAIL JUL FUT,FUT,NA,3150,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53306,NA,FUTSTK,7406,GLENMARK,GLENMARK-Jul2025-FUT,GLENMARK JUL FUT,FUT,NA,375,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53307,NA,FUTSTK,13528,GMRAIRPORT,GMRAIRPORT-Jul2025-FUT,GMRAIRPORT JUL FUT,FUT,NA,6975,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53308,NA,FUTSTK,10099,GODREJCP,GODREJCP-Jul2025-FUT,GODREJCP JUL FUT,FUT,NA,500,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53309,NA,FUTSTK,17875,GODREJPROP,GODREJPROP-Jul2025-FUT,GODREJPROP JUL FUT,FUT,NA,275,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53310,NA,FUTSTK,11872,GRANULES,GRANULES-Jul2025-FUT,GRANULES JUL FUT,FUT,NA,1075,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53311,NA,FUTSTK,1232,GRASIM,GRASIM-Jul2025-FUT,GRASIM JUL FUT,FUT,NA,250,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53312,NA,FUTSTK,2303,HAL,HAL-Jul2025-FUT,HAL JUL FUT,FUT,NA,150,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53313,NA,FUTSTK,9819,HAVELLS,HAVELLS-Jul2025-FUT,HAVELLS JUL FUT,FUT,NA,500,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53314,NA,FUTSTK,7229,HCLTECH,HCLTECH-Jul2025-FUT,HCLTECH JUL FUT,FUT,NA,350,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53315,NA,FUTSTK,4244,HDFCAMC,HDFCAMC-Jul2025-FUT,HDFCAMC JUL FUT,FUT,NA,150,31/07/25,-0.01,XX,50,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53316,NA,FUTSTK,1333,HDFCBANK,HDFCBANK-Jul2025-FUT,HDFCBANK JUL FUT,FUT,NA,550,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53317,NA,FUTSTK,467,HDFCLIFE,HDFCLIFE-Jul2025-FUT,HDFCLIFE JUL FUT,FUT,NA,1100,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53318,NA,FUTSTK,1348,HEROMOTOCO,HEROMOTOCO-Jul2025-FUT,HEROMOTOCO JUL FUT,FUT,NA,150,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53319,NA,FUTSTK,21951,HFCL,HFCL-Jul2025-FUT,HFCL JUL FUT,FUT,NA,6450,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53321,NA,FUTSTK,1363,HINDALCO,HINDALCO-Jul2025-FUT,HINDALCO JUL FUT,FUT,NA,1400,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53322,NA,FUTSTK,17939,HINDCOPPER,HINDCOPPER-Jul2025-FUT,HINDCOPPER JUL FUT,FUT,NA,2650,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53323,NA,FUTSTK,1406,HINDPETRO,HINDPETRO-Jul2025-FUT,HINDPETRO JUL FUT,FUT,NA,2025,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53324,NA,FUTSTK,1394,HINDUNILVR,HINDUNILVR-Jul2025-FUT,HINDUNILVR JUL FUT,FUT,NA,300,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53325,NA,FUTSTK,1424,HINDZINC,HINDZINC-Jul2025-FUT,HINDZINC JUL FUT,FUT,NA,1225,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53326,NA,FUTSTK,20825,HUDCO,HUDCO-Jul2025-FUT,HUDCO JUL FUT,FUT,NA,2775,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53327,NA,FUTSTK,4963,ICICIBANK,ICICIBANK-Jul2025-FUT,ICICIBANK JUL FUT,FUT,NA,700,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53328,NA,FUTSTK,21770,ICICIGI,ICICIGI-Jul2025-FUT,ICICIGI JUL FUT,FUT,NA,325,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53329,NA,FUTSTK,18652,ICICIPRULI,ICICIPRULI-Jul2025-FUT,ICICIPRULI JUL FUT,FUT,NA,925,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53330,NA,FUTSTK,14366,IDEA,IDEA-Jul2025-FUT,IDEA JUL FUT,FUT,NA,71475,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53334,NA,FUTSTK,11184,IDFCFIRSTB,IDFCFIRSTB-Jul2025-FUT,IDFCFIRSTB JUL FUT,FUT,NA,9275,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53335,NA,FUTSTK,220,IEX,IEX-Jul2025-FUT,IEX JUL FUT,FUT,NA,3750,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53336,NA,FUTSTK,11262,IGL,IGL-Jul2025-FUT,IGL JUL FUT,FUT,NA,2750,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53337,NA,FUTSTK,11809,IIFL,IIFL-Jul2025-FUT,IIFL JUL FUT,FUT,NA,1650,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53338,NA,FUTSTK,1512,INDHOTEL,INDHOTEL-Jul2025-FUT,INDHOTEL JUL FUT,FUT,NA,1000,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53339,NA,FUTSTK,14309,INDIANB,INDIANB-Jul2025-FUT,INDIANB JUL FUT,FUT,NA,1000,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53340,NA,FUTSTK,11195,INDIGO,INDIGO-Jul2025-FUT,INDIGO JUL FUT,FUT,NA,150,31/07/25,-0.01,XX,50,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53341,NA,FUTSTK,5258,INDUSINDBK,INDUSINDBK-Jul2025-FUT,INDUSINDBK JUL FUT,FUT,NA,700,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53342,NA,FUTSTK,29135,INDUSTOWER,INDUSTOWER-Jul2025-FUT,INDUSTOWER JUL FUT,FUT,NA,1700,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53343,NA,FUTSTK,1594,INFY,INFY-Jul2025-FUT,INFY JUL FUT,FUT,NA,400,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53344,NA,FUTSTK,7852,INOXWIND,INOXWIND-Jul2025-FUT,INOXWIND JUL FUT,FUT,NA,3225,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53345,NA,FUTSTK,1624,IOC,IOC-Jul2025-FUT,IOC JUL FUT,FUT,NA,4875,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53346,NA,FUTSTK,15313,IRB,IRB-Jul2025-FUT,IRB JUL FUT,FUT,NA,11675,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53347,NA,FUTSTK,13611,IRCTC,IRCTC-Jul2025-FUT,IRCTC JUL FUT,FUT,NA,875,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53348,NA,FUTSTK,20261,IREDA,IREDA-Jul2025-FUT,IREDA JUL FUT,FUT,NA,3450,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53351,NA,FUTSTK,2029,IRFC,IRFC-Jul2025-FUT,IRFC JUL FUT,FUT,NA,4250,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53352,NA,FUTSTK,1660,ITC,ITC-Jul2025-FUT,ITC JUL FUT,FUT,NA,1600,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53353,NA,FUTSTK,6733,JINDALSTEL,JINDALSTEL-Jul2025-FUT,JINDALSTEL JUL FUT,FUT,NA,625,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53354,NA,FUTSTK,18143,JIOFIN,JIOFIN-Jul2025-FUT,JIOFIN JUL FUT,FUT,NA,2350,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53355,NA,FUTSTK,11236,JSL,JSL-Jul2025-FUT,JSL JUL FUT,FUT,NA,850,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53358,NA,FUTSTK,17869,JSWENERGY,JSWENERGY-Jul2025-FUT,JSWENERGY JUL FUT,FUT,NA,1000,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53359,NA,FUTSTK,11723,JSWSTEEL,JSWSTEEL-Jul2025-FUT,JSWSTEEL JUL FUT,FUT,NA,675,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53360,NA,FUTSTK,1922,KOTAKBANK,KOTAKBANK-Sep2025-FUT,KOTAKBANK SEP FUT,FUT,NA,400,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53361,NA,FUTSTK,9683,KPITTECH,KPITTECH-Sep2025-FUT,KPITTECH SEP FUT,FUT,NA,400,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53362,NA,FUTSTK,19234,LAURUSLABS,LAURUSLABS-Sep2025-FUT,LAURUSLABS SEP FUT,FUT,NA,1700,30/09/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53363,NA,FUTSTK,1997,LICHSGFIN,LICHSGFIN-Sep2025-FUT,LICHSGFIN SEP FUT,FUT,NA,1000,30/09/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53364,NA,FUTSTK,9480,LICI,LICI-Sep2025-FUT,LICI SEP FUT,FUT,NA,700,30/09/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53365,NA,FUTSTK,3220,LODHA,LODHA-Sep2025-FUT,LODHA SEP FUT,FUT,NA,450,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53366,NA,FUTSTK,18096,JUBLFOOD,JUBLFOOD-Jul2025-FUT,JUBLFOOD JUL FUT,FUT,NA,1250,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53367,NA,FUTSTK,2955,KALYANKJIL,KALYANKJIL-Jul2025-FUT,KALYANKJIL JUL FUT,FUT,NA,1175,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53368,NA,FUTSTK,13310,KEI,KEI-Jul2025-FUT,KEI JUL FUT,FUT,NA,175,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53369,NA,FUTSTK,1922,KOTAKBANK,KOTAKBANK-Jul2025-FUT,KOTAKBANK JUL FUT,FUT,NA,400,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53370,NA,FUTSTK,9683,KPITTECH,KPITTECH-Jul2025-FUT,KPITTECH JUL FUT,FUT,NA,400,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53371,NA,FUTSTK,19234,LAURUSLABS,LAURUSLABS-Jul2025-FUT,LAURUSLABS JUL FUT,FUT,NA,1700,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53372,NA,FUTSTK,1997,LICHSGFIN,LICHSGFIN-Jul2025-FUT,LICHSGFIN JUL FUT,FUT,NA,1000,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53373,NA,FUTSTK,9480,LICI,LICI-Jul2025-FUT,LICI JUL FUT,FUT,NA,700,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53374,NA,FUTSTK,3220,LODHA,LODHA-Jul2025-FUT,LODHA JUL FUT,FUT,NA,450,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53375,NA,FUTSTK,11483,LT,LT-Jul2025-FUT,LT JUL FUT,FUT,NA,175,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53376,NA,FUTSTK,24948,LTF,LTF-Jul2025-FUT,LTF JUL FUT,FUT,NA,4462,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53377,NA,FUTSTK,17818,LTIM,LTIM-Jul2025-FUT,LTIM JUL FUT,FUT,NA,150,31/07/25,-0.01,XX,50,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53378,NA,FUTSTK,10440,LUPIN,LUPIN-Jul2025-FUT,LUPIN JUL FUT,FUT,NA,425,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53379,NA,FUTSTK,2031,M&M,M&M-Jul2025-FUT,M&M JUL FUT,FUT,NA,200,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53380,NA,FUTSTK,13285,M&MFIN,M&MFIN-Jul2025-FUT,M&MFIN JUL FUT,FUT,NA,2056,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53381,NA,FUTSTK,19061,MANAPPURAM,MANAPPURAM-Jul2025-FUT,MANAPPURAM JUL FUT,FUT,NA,3000,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53382,NA,FUTSTK,4067,MARICO,MARICO-Jul2025-FUT,MARICO JUL FUT,FUT,NA,1200,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53383,NA,FUTSTK,10999,MARUTI,MARUTI-Jul2025-FUT,MARUTI JUL FUT,FUT,NA,50,31/07/25,-0.01,XX,100,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53384,NA,FUTSTK,22377,MAXHEALTH,MAXHEALTH-Jul2025-FUT,MAXHEALTH JUL FUT,FUT,NA,525,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53385,NA,FUTSTK,31181,MCX,MCX-Jul2025-FUT,MCX JUL FUT,FUT,NA,125,31/07/25,-0.01,XX,50,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53386,NA,FUTSTK,2142,MFSL,MFSL-Jul2025-FUT,MFSL JUL FUT,FUT,NA,800,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53387,NA,FUTSTK,17534,MGL,MGL-Jul2025-FUT,MGL JUL FUT,FUT,NA,400,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53388,NA,FUTSTK,4204,MOTHERSON,MOTHERSON-Jul2025-FUT,MOTHERSON JUL FUT,FUT,NA,6150,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53389,NA,FUTSTK,4503,MPHASIS,MPHASIS-Jul2025-FUT,MPHASIS JUL FUT,FUT,NA,275,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53390,NA,FUTSTK,23650,MUTHOOTFIN,MUTHOOTFIN-Jul2025-FUT,MUTHOOTFIN JUL FUT,FUT,NA,275,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53391,NA,FUTSTK,6364,NATIONALUM,NATIONALUM-Jul2025-FUT,NATIONALUM JUL FUT,FUT,NA,3750,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
